ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
11842,Diamond Ace Durasilk 8501,BUBBLE GUM,8535,Q8535,782,0.91,Quarter,ACE RANGE
11843,Diamond Ace Durasilk 8501,DOLLY,8536,Q8536,782,0.91,Quarter,ACE RANGE
11844,Diamond Ace Durasilk 8501,FESTIVE PINK,8537,Q8537,782,0.91,Quarter,ACE RANGE
11845,Diamond Ace Durasilk 8501,PLUM FROST,8538,Q8538,782,0.91,Quarter,ACE RANGE
11846,Diamond Ace Durasilk 8501,SNOWBELL,8539,Q8539,782,0.91,Quarter,ACE RANGE
11847,Diamond Ace Durasilk 8501,PURPLE HEATHER,8540,Q8540,782,0.91,Quarter,ACE RANGE
11848,Diamond Ace Durasilk 8501,ICE TURQUOISE,8541,Q8541,782,0.91,Quarter,ACE RANGE
12549,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GLAZED VIOLET,9054,Q9054,641,0.91,Quarter,OVERALL RANGE
12550,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIOLET,9055,Q9055,641,0.91,Quarter,OVERALL RANGE
12551,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BALI BLUE,9056,Q9056,641,0.91,Quarter,OVERALL RANGE
12552,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COURT GREY,9057,Q9057,641,0.91,Quarter,OVERALL RANGE
12553,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COUNTY CREAM,9058,Q9058,641,0.91,Quarter,OVERALL RANGE
12554,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PUMICE,9059,Q9059,641,0.91,Quarter,OVERALL RANGE
12555,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CLAY,9060,Q9060,641,0.91,Quarter,OVERALL RANGE
12556,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CORIANDER,9061,Q9061,641,0.91,Quarter,OVERALL RANGE
12557,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MAUVE,9062,Q9062,641,0.91,Quarter,OVERALL RANGE
12558,Diamond Overall Synthetic Enamel (Orange Packing) 9001,TERRACOTA,9063,Q9063,641,0.91,Quarter,OVERALL RANGE
12559,Diamond Overall Synthetic Enamel (Orange Packing) 9001,POLISH BROWN,9064,Q9064,641,0.91,Quarter,OVERALL RANGE
12560,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE PINK,9065,Q9065,641,0.91,Quarter,OVERALL RANGE
12561,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SOFT VOILET,9066,Q9066,641,0.91,Quarter,OVERALL RANGE
12562,Diamond Overall Synthetic Enamel (Orange Packing) 9001,WHITE-AS,9001,D9001,196,0.25,Small Tin,OVERALL RANGE
12563,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MH-WHITE,9071,D9071,196,0.25,Small Tin,OVERALL RANGE
12564,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BLACK,9002,D9002,196,0.25,Small Tin,OVERALL RANGE
12565,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OFF-WHITE,9003,D9003,196,0.25,Small Tin,OVERALL RANGE
12566,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CREAM,9004,D9004,196,0.25,Small Tin,OVERALL RANGE
12567,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK -GREY,9005,D9005,196,0.25,Small Tin,OVERALL RANGE
12568,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SMOKE-GREY,9006,D9006,196,0.25,Small Tin,OVERALL RANGE
12569,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT -GREY,9007,D9007,196,0.25,Small Tin,OVERALL RANGE
12570,Diamond Overall Synthetic Enamel (Orange Packing) 9001,RED-OXIDE,9008,D9008,196,0.25,Small Tin,OVERALL RANGE
12571,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL-RED,9009,D9009,196,0.25,Small Tin,OVERALL RANGE
12572,Diamond Overall Synthetic Enamel (Orange Packing) 9001,P.O.RED,9010,D9010,196,0.25,Small Tin,OVERALL RANGE
12573,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-GREEN,9011,D9011,196,0.25,Small Tin,OVERALL RANGE
12574,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-GREEN,9012,D9012,196,0.25,Small Tin,OVERALL RANGE
12575,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MIDDLE GREEN,9013,D9013,196,0.25,Small Tin,OVERALL RANGE
12576,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ADAM-GREEN,9014,D9014,196,0.25,Small Tin,OVERALL RANGE
12577,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EMERALD,9015,D9015,196,0.25,Small Tin,OVERALL RANGE
12578,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SPRING-GREEN,9016,D9016,196,0.25,Small Tin,OVERALL RANGE
12579,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LIGHT-BLUE,9017,D9017,196,0.25,Small Tin,OVERALL RANGE
12580,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PEPSI-BLUE,9018,D9018,196,0.25,Small Tin,OVERALL RANGE
12581,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROYAL-BLUE,9019,D9019,196,0.25,Small Tin,OVERALL RANGE
12582,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SEA-GREEN,9020,D9020,196,0.25,Small Tin,OVERALL RANGE
12583,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ORANGE,9021,D9021,196,0.25,Small Tin,OVERALL RANGE
12584,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LEMON,9022,D9022,196,0.25,Small Tin,OVERALL RANGE
12585,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN YELLOW,9023,D9023,196,0.25,Small Tin,OVERALL RANGE
12586,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BROWN,9024,D9024,196,0.25,Small Tin,OVERALL RANGE
12587,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BEIGE,9026,D9026,196,0.25,Small Tin,OVERALL RANGE
12588,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PINK,9027,D9027,196,0.25,Small Tin,OVERALL RANGE
12589,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DARK BROWN,9028,D9028,196,0.25,Small Tin,OVERALL RANGE
12590,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GOLDEN BROWN,9029,D9029,196,0.25,Small Tin,OVERALL RANGE
12591,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE WHITE,9030,D9030,196,0.25,Small Tin,OVERALL RANGE
12592,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CAMEO,9031,D9031,196,0.25,Small Tin,OVERALL RANGE
12593,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CANDY PINK,9032,D9032,196,0.25,Small Tin,OVERALL RANGE
12594,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EAU-DI-NIL,9033,D9033,196,0.25,Small Tin,OVERALL RANGE
12595,Diamond Overall Synthetic Enamel (Orange Packing) 9001,EARLY DAWN,9034,D9034,196,0.25,Small Tin,OVERALL RANGE
12596,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIYAR,9035,D9035,196,0.25,Small Tin,OVERALL RANGE
12597,Diamond Overall Synthetic Enamel (Orange Packing) 9001,OYESTER,9041,D9041,196,0.25,Small Tin,OVERALL RANGE
12598,Diamond Overall Synthetic Enamel (Orange Packing) 9001,LAVENDER WHITE,9042,D9042,196,0.25,Small Tin,OVERALL RANGE
12599,Diamond Overall Synthetic Enamel (Orange Packing) 9001,HOPSACK,9043,D9043,196,0.25,Small Tin,OVERALL RANGE
12600,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ANTIQUE WHITE,9044,D9044,196,0.25,Small Tin,OVERALL RANGE
12601,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIVID BLUE,9045,D9045,196,0.25,Small Tin,OVERALL RANGE
12602,Diamond Overall Synthetic Enamel (Orange Packing) 9001,FEROZEE,9046,D9046,196,0.25,Small Tin,OVERALL RANGE
12603,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SIGNOL GREEN,9047,D9047,196,0.25,Small Tin,OVERALL RANGE
12604,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MUSTARD,9048,D9048,196,0.25,Small Tin,OVERALL RANGE
12605,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND BLUE,9049,D9049,196,0.25,Small Tin,OVERALL RANGE
12606,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ASH WHITE,9050,D9050,196,0.25,Small Tin,OVERALL RANGE
12607,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SLATE GREY,9051,D9051,196,0.25,Small Tin,OVERALL RANGE
12608,Diamond Overall Synthetic Enamel (Orange Packing) 9001,DIAMOND RED,9052,D9052,196,0.25,Small Tin,OVERALL RANGE
12609,Diamond Overall Synthetic Enamel (Orange Packing) 9001,YELLOW OXIDE,9053,D9053,196,0.25,Small Tin,OVERALL RANGE
12610,Diamond Overall Synthetic Enamel (Orange Packing) 9001,GLAZED VIOLET,9054,D9054,196,0.25,Small Tin,OVERALL RANGE
12611,Diamond Overall Synthetic Enamel (Orange Packing) 9001,VIOLET,9055,D9055,196,0.25,Small Tin,OVERALL RANGE
12612,Diamond Overall Synthetic Enamel (Orange Packing) 9001,BALI BLUE,9056,D9056,196,0.25,Small Tin,OVERALL RANGE
12613,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COURT GREY,9057,D9057,196,0.25,Small Tin,OVERALL RANGE
12614,Diamond Overall Synthetic Enamel (Orange Packing) 9001,COUNTY CREAM,9058,D9058,196,0.25,Small Tin,OVERALL RANGE
12615,Diamond Overall Synthetic Enamel (Orange Packing) 9001,PUMICE,9059,D9059,196,0.25,Small Tin,OVERALL RANGE
12616,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CLAY,9060,D9060,196,0.25,Small Tin,OVERALL RANGE
12617,Diamond Overall Synthetic Enamel (Orange Packing) 9001,CORIANDER,9061,D9061,196,0.25,Small Tin,OVERALL RANGE
12618,Diamond Overall Synthetic Enamel (Orange Packing) 9001,MAUVE,9062,D9062,196,0.25,Small Tin,OVERALL RANGE
12619,Diamond Overall Synthetic Enamel (Orange Packing) 9001,TERRACOTA,9063,D9063,196,0.25,Small Tin,OVERALL RANGE
12620,Diamond Overall Synthetic Enamel (Orange Packing) 9001,POLISH BROWN,9064,D9064,196,0.25,Small Tin,OVERALL RANGE
12621,Diamond Overall Synthetic Enamel (Orange Packing) 9001,ROSE PINK,9065,D9065,196,0.25,Small Tin,OVERALL RANGE
12622,Diamond Overall Synthetic Enamel (Orange Packing) 9001,SOFT VOILET,9066,D9066,196,0.25,Small Tin,OVERALL RANGE
12625,Diamond Ace Timberlac Matt Lacquare,MATT LAQUER,3302,Q3302,774,0.91,Quarter,ACE TIMBERLAC
12626,Diamond Ace Timberlac Gloss Lacquare,GLOSS LAQUER,3301,Q3301,744,0.91,Quarter,ACE TIMBERLAC
12627,Diamond Ace Timberlac Sending Sealer,SENDING  SEALER,3303,Q3303,705,0.91,Quarter,ACE TIMBERLAC
12629,Diamond Ace Timberlac Polyurethane Lacquare,POLY U LACQURE,3600,Q3600,684,0.91,Quarter,ACE TIMBERLAC
12631,Diamond Ace Timberlac Matt Lacquare,MATT LAQUER,3302,G3302,2564,3.64,Gallon,ACE TIMBERLAC
12632,Diamond Ace Timberlac Gloss Lacquare,GLOSS LAQUER,3301,G3301,2692,3.64,Gallon,ACE TIMBERLAC
12633,Diamond Ace Timberlac Sending Sealer,SENDING  SEALER,3303,G3303,2564,3.64,Gallon,ACE TIMBERLAC
12636,Diamond Ace Timberlac Clear Varnish,VARNISH,3300,G3300,1675,3,Gallon,ACE TIMBERLAC
12637,Diamond Ace Timberlac Clear Varnish,VARNISH,3300,Q3300,466,750,Quarter,ACE TIMBERLAC
12642,Diamond Overall Tonners,SILVER,4036,D4036,150,0.25,Small Tin,OVERALL RANGE
12643,Diamond Overall Tonners,GREEN,4037,D4037,150,0.25,Small Tin,OVERALL RANGE
12644,Diamond Overall Tonners,BLUE,4038,D4038,150,0.25,Small Tin,OVERALL RANGE
12645,Diamond Overall Tonners,CRIMSON,4039,D4039,150,0.25,Small Tin,OVERALL RANGE
12646,Diamond Overall Tonners,VIOLET,4040,D4040,150,0.25,Small Tin,OVERALL RANGE
12647,Diamond Overall Tonners,SILVER,4036,Q4036,486,0.91,Quarter,OVERALL RANGE
12648,Diamond Overall Tonners,GREEN,4037,Q4037,486,0.91,Quarter,OVERALL RANGE
12649,Diamond Overall Tonners,BLUE,4038,Q4038,486,0.91,Quarter,OVERALL RANGE
12650,Diamond Overall Tonners,CRIMSON,4039,Q4039,486,0.91,Quarter,OVERALL RANGE
12651,Diamond Overall Tonners,VIOLET,4040,Q4040,486,0.91,Quarter,OVERALL RANGE
12652,Diamond Emulsion - Value Series 7501,WHITE,7501,K7501,3774,14.56,Drum,VALUE SERIES
12653,Diamond Emulsion - Value Series 7501,ASH WHITE,7502,K7502,3774,14.56,Drum,VALUE SERIES
12654,Diamond Emulsion - Value Series 7501,OFF WHITE,7503,K7503,3774,14.56,Drum,VALUE SERIES
12655,Diamond Emulsion - Value Series 7501,ANTIQUE WHITE,7504,K7504,3774,14.56,Drum,VALUE SERIES
12656,Diamond Emulsion - Value Series 7501,CREAM,7505,K7505,3774,14.56,Drum,VALUE SERIES
12657,Diamond Emulsion - Value Series 7501,SANDSTONE,7506,K7506,3774,14.56,Drum,VALUE SERIES
12658,Diamond Emulsion - Value Series 7501,PINK DIAMOND,7507,K7507,3774,14.56,Drum,VALUE SERIES
12659,Diamond Emulsion - Value Series 7501,SUMMER PINK,7508,K7508,3774,14.56,Drum,VALUE SERIES
12660,Diamond Emulsion - Value Series 7501,PEACH CREAM,7509,K7509,3774,14.56,Drum,VALUE SERIES
12661,Diamond Emulsion - Value Series 7501,WARM PEACH,7510,K7510,3774,14.56,Drum,VALUE SERIES
12662,Diamond Emulsion - Value Series 7501,TARACOTTA,7511,K7511,3774,14.56,Drum,VALUE SERIES
12663,Diamond Emulsion - Value Series 7501,APPLE GREEN,7512,K7512,3774,14.56,Drum,VALUE SERIES
12664,Diamond Emulsion - Value Series 7501,RAVI BLUE,7514,K7514,3774,14.56,Drum,VALUE SERIES
12665,Diamond Emulsion - Value Series 7501,LILAC,7515,K7515,3774,14.56,Drum,VALUE SERIES
12666,Diamond Emulsion - Value Series 7501,PARASOL,7516,K7516,3774,14.56,Drum,VALUE SERIES
12667,Diamond Emulsion - Value Series 7501,KUNHAR,7517,K7517,3774,14.56,Drum,VALUE SERIES
12668,Diamond Emulsion - Value Series 7501,GOOSE WING,7518,K7518,3774,14.56,Drum,VALUE SERIES
12669,Diamond Emulsion - Value Series 7501,SEA BLUE,7519,K7519,3774,14.56,Drum,VALUE SERIES
12670,Diamond Emulsion - Value Series 7501,SILVER GREY,7520,K7520,3774,14.56,Drum,VALUE SERIES
12671,Diamond Emulsion - Value Series 7501,ROSE ASH,7521,K7521,3774,14.56,Drum,VALUE SERIES
12672,Diamond Emulsion - Value Series 7501,HONEY DEW,7522,K7522,3774,14.56,Drum,VALUE SERIES
12673,Diamond Emulsion - Value Series 7501,ORIENTIAL SPI.,7523,K7523,3774,14.56,Drum,VALUE SERIES
12674,Diamond Emulsion - Value Series 7501,MARBLE PINK,7524,K7524,3774,14.56,Drum,VALUE SERIES
12675,Diamond Emulsion - Value Series 7501,BISCUIT,7525,K7525,3774,14.56,Drum,VALUE SERIES
12676,Diamond Emulsion - Value Series 7501,APPLE WHITE,7526,K7526,3774,14.56,Drum,VALUE SERIES
12677,Diamond Emulsion - Value Series 7501,LIME FIZ,7527,K7527,3774,14.56,Drum,VALUE SERIES
12678,Diamond Emulsion - Value Series 7501,OLIVE GREEN,7528,K7528,3774,14.56,Drum,VALUE SERIES
12679,Diamond Emulsion - Value Series 7501,ROSE WHITE,7529,K7529,3774,14.56,Drum,VALUE SERIES
12680,Diamond Emulsion - Value Series 7501,LAVENDAR WHITE,7531,K7531,3774,14.56,Drum,VALUE SERIES
12681,Diamond Emulsion - Value Series 7501,COCKEL SHELL,7536,K7536,3774,14.56,Drum,VALUE SERIES
12682,Diamond Emulsion - Value Series 7501,CHRISMA,7549,K7549,3774,14.56,Drum,VALUE SERIES
12683,Diamond Emulsion - Value Series 7501,WHITE,7501,G7501,983,3.64,Gallon,VALUE SERIES
12684,Diamond Emulsion - Value Series 7501,ASH WHITE,7502,G7502,983,3.64,Gallon,VALUE SERIES
12685,Diamond Emulsion - Value Series 7501,OFF WHITE,7503,G7503,983,3.64,Gallon,VALUE SERIES
12686,Diamond Emulsion - Value Series 7501,ANTIQUE WHITE,7504,G7504,983,3.64,Gallon,VALUE SERIES
12687,Diamond Emulsion - Value Series 7501,CREAM,7505,G7505,983,3.64,Gallon,VALUE SERIES
12688,Diamond Emulsion - Value Series 7501,SANDSTONE,7506,G7506,983,3.64,Gallon,VALUE SERIES
12689,Diamond Emulsion - Value Series 7501,PINK DIAMOND,7507,G7507,983,3.64,Gallon,VALUE SERIES
12690,Diamond Emulsion - Value Series 7501,SUMMER PINK,7508,G7508,983,3.64,Gallon,VALUE SERIES
12691,Diamond Emulsion - Value Series 7501,PEACH CREAM,7509,G7509,983,3.64,Gallon,VALUE SERIES
12692,Diamond Emulsion - Value Series 7501,WARM PEACH,7510,G7510,983,3.64,Gallon,VALUE SERIES
12693,Diamond Emulsion - Value Series 7501,TARACOTTA,7511,G7511,983,3.64,Gallon,VALUE SERIES
12694,Diamond Emulsion - Value Series 7501,APPLE GREEN,7512,G7512,983,3.64,Gallon,VALUE SERIES
12695,Diamond Emulsion - Value Series 7501,RAVI BLUE,7514,G7514,983,3.64,Gallon,VALUE SERIES
12696,Diamond Emulsion - Value Series 7501,LILAC,7515,G7515,983,3.64,Gallon,VALUE SERIES
12697,Diamond Emulsion - Value Series 7501,PARASOL,7516,G7516,983,3.64,Gallon,VALUE SERIES
12698,Diamond Emulsion - Value Series 7501,KUNHAR,7517,G7517,983,3.64,Gallon,VALUE SERIES
12699,Diamond Emulsion - Value Series 7501,GOOSE WING,7518,G7518,983,3.64,Gallon,VALUE SERIES
12700,Diamond Emulsion - Value Series 7501,SEA BLUE,7519,G7519,983,3.64,Gallon,VALUE SERIES
12701,Diamond Emulsion - Value Series 7501,SILVER GREY,7520,G7520,983,3.64,Gallon,VALUE SERIES
12702,Diamond Emulsion - Value Series 7501,ROSE ASH,7521,G7521,983,3.64,Gallon,VALUE SERIES
12703,Diamond Emulsion - Value Series 7501,HONEY DEW,7522,G7522,983,3.64,Gallon,VALUE SERIES
12704,Diamond Emulsion - Value Series 7501,ORIENTIAL SPI.,7523,G7523,983,3.64,Gallon,VALUE SERIES
12705,Diamond Emulsion - Value Series 7501,MARBLE PINK,7524,G7524,983,3.64,Gallon,VALUE SERIES
11849,Diamond Ace Durasilk 8501,BLUEBELL,8542,Q8542,782,0.91,Quarter,ACE RANGE
11850,Diamond Ace Durasilk 8501,CLEAR SKY,8543,Q8543,782,0.91,Quarter,ACE RANGE
11851,Diamond Ace Durasilk 8501,POLAR ADVENTURE,8544,Q8544,782,0.91,Quarter,ACE RANGE
11852,Diamond Ace Durasilk 8501,BLUE FLAME,8545,Q8545,782,0.91,Quarter,ACE RANGE
11853,Diamond Ace Durasilk 8501,LIME TWIST,8546,Q8546,782,0.91,Quarter,ACE RANGE
11854,Diamond Ace Durasilk 8501,PRECIOUS GREEN,8547,Q8547,782,0.91,Quarter,ACE RANGE
11855,Diamond Ace Durasilk 8501,SUMMER DAY,8548,Q8548,782,0.91,Quarter,ACE RANGE
11856,Diamond Ace Durasilk 8501,BAMBOO SHOOT,8549,Q8549,782,0.91,Quarter,ACE RANGE
11857,Diamond Ace Durasilk 8501,GRASS,8550,Q8550,782,0.91,Quarter,ACE RANGE
11858,Diamond Ace Durasilk 8501,HERBAL FUSION,8551,Q8551,782,0.91,Quarter,ACE RANGE
11859,Diamond Ace Durasilk 8501,ASH GREY,8552,Q8552,782,0.91,Quarter,ACE RANGE
11860,Diamond Ace Durasilk 8501,SHADOW ROSE,8553,Q8553,782,0.91,Quarter,ACE RANGE
11861,Diamond Ace Durasilk 8501,OFF WHITE,8561,Q8561,782,0.91,Quarter,ACE RANGE
11862,Diamond Ace Durasilk 8501,ASH WHITE,8562,Q8562,782,0.91,Quarter,ACE RANGE
11863,Diamond Ace Durasilk 8501,KITEN WHITE,8573,Q8573,782,0.91,Quarter,ACE RANGE
11864,Diamond Ace Durasilk 8501,MANGO YELLOE,8566,Q8566,782,0.91,Quarter,ACE RANGE
11866,Diamond Ace Durasilk 8501,POOL SIDE,8568,Q8568,782,0.91,Quarter,ACE RANGE
11867,Diamond Ace Durasilk 8501,PACIFIC OCEAN,8569,Q8569,782,0.91,Quarter,ACE RANGE
11868,Diamond Ace Durasilk 8501,BANANA RIPPLE,8565,Q8565,782,0.91,Quarter,ACE RANGE
11869,Diamond Ace Durasilk 8501,PEACOOK BLUE,8570,Q8570,782,0.91,Quarter,ACE RANGE
11870,Diamond Ace Durasilk 8501,AFRICAN ORANGE,8574,Q8574,782,0.91,Quarter,ACE RANGE
11871,Diamond Ace Durasilk 8501,GREEN SUMMIT,8575,Q8575,782,0.91,Quarter,ACE RANGE
11872,Diamond Ace Durasilk 8501,CAMEO,8576,Q8576,782,0.91,Quarter,ACE RANGE
11873,Diamond Ace Durasilk 8501,ROYAL BLUE,8577,Q8577,782,0.91,Quarter,ACE RANGE
11874,Diamond Overall Plasticoat 7801,WHITE,7801,K7801,5607,14.56,Drum,OVERALL RANGE
11875,Diamond Overall Plasticoat 7801,ASH-WHITE,7802,K7802,5607,14.56,Drum,OVERALL RANGE
11876,Diamond Overall Plasticoat 7801,OFF-WHITE,7803,K7803,5607,14.56,Drum,OVERALL RANGE
11877,Diamond Overall Plasticoat 7801,DIAMOND PEARL,7804,K7804,5607,14.56,Drum,OVERALL RANGE
11878,Diamond Overall Plasticoat 7801,LAVENDER WHITE,7805,K7805,5607,14.56,Drum,OVERALL RANGE
11879,Diamond Overall Plasticoat 7801,AUTUMN WHITE,7806,K7806,5607,14.56,Drum,OVERALL RANGE
11880,Diamond Overall Plasticoat 7801,SNOW-FIELD,7807,K7807,5607,14.56,Drum,OVERALL RANGE
11881,Diamond Overall Plasticoat 7801,IVORY SILK,7808,K7808,5607,14.56,Drum,OVERALL RANGE
11882,Diamond Overall Plasticoat 7801,COCKEL SHELL,7809,K7809,5607,14.56,Drum,OVERALL RANGE
11883,Diamond Overall Plasticoat 7801,PEACH GOODESS,7810,K7810,5607,14.56,Drum,OVERALL RANGE
11884,Diamond Overall Plasticoat 7801,SAND STONE,7811,K7811,5607,14.56,Drum,OVERALL RANGE
11885,Diamond Overall Plasticoat 7801,CAMEO,7812,K7812,5607,14.56,Drum,OVERALL RANGE
11886,Diamond Overall Plasticoat 7801,RUSTIC LEATHER,7813,K7813,5607,14.56,Drum,OVERALL RANGE
11887,Diamond Overall Plasticoat 7801,COTTON CANVAS,7814,K7814,5607,14.56,Drum,OVERALL RANGE
11888,Diamond Overall Plasticoat 7801,PEACH COUNTRY,7815,K7815,5607,14.56,Drum,OVERALL RANGE
11889,Diamond Overall Plasticoat 7801,CAMEL,7816,K7816,5607,14.56,Drum,OVERALL RANGE
11890,Diamond Overall Plasticoat 7801,REVIVAL MAHOGANY,7817,K7817,5607,14.56,Drum,OVERALL RANGE
11891,Diamond Overall Plasticoat 7801,SOPHISTICATION,7818,K7818,5607,14.56,Drum,OVERALL RANGE
11892,Diamond Overall Plasticoat 7801,HAZY BLUE,7819,K7819,5607,14.56,Drum,OVERALL RANGE
11893,Diamond Overall Plasticoat 7801,CELESTIAL,7820,K7820,5607,14.56,Drum,OVERALL RANGE
11894,Diamond Overall Plasticoat 7801,DELICATE PINK,7821,K7821,5607,14.56,Drum,OVERALL RANGE
11895,Diamond Overall Plasticoat 7801,BLOSSM PINK,7822,K7822,5607,14.56,Drum,OVERALL RANGE
11896,Diamond Overall Plasticoat 7801,PINK VIOLET,7823,K7823,5607,14.56,Drum,OVERALL RANGE
11897,Diamond Overall Plasticoat 7801,PINK PAVILION,7824,K7824,5607,14.56,Drum,OVERALL RANGE
11899,Diamond Overall Plasticoat 7801,GREEN WHIMSEY,7826,K7826,5607,14.56,Drum,OVERALL RANGE
11900,Diamond Overall Plasticoat 7801,MODFORD GREEN,7827,K7827,5607,14.56,Drum,OVERALL RANGE
11901,Diamond Overall Plasticoat 7801,SPRING BLOSSOM,7828,K7828,5607,14.56,Drum,OVERALL RANGE
11902,Diamond Overall Plasticoat 7801,LACE,7829,K7829,5607,14.56,Drum,OVERALL RANGE
11903,Diamond Overall Plasticoat 7801,ORCHAD LANE,7830,K7830,5607,14.56,Drum,OVERALL RANGE
11904,Diamond Overall Plasticoat 7801,THUNDER GRAY,7831,K7831,5607,14.56,Drum,OVERALL RANGE
11907,Diamond Overall Plasticoat 7801,CORAL EXPESSION,7834,K7834,5607,14.56,Drum,OVERALL RANGE
11908,Diamond Overall Plasticoat 7801,INDIGO,7835,K7835,5607,14.56,Drum,OVERALL RANGE
11909,Diamond Overall Plasticoat 7801,SALSA,7836,K7836,5607,14.56,Drum,OVERALL RANGE
11910,Diamond Overall Plasticoat 7801,LEAF GREEN,7837,K7837,5607,14.56,Drum,OVERALL RANGE
11913,Diamond Overall Plasticoat 7801,AQUA,7840,K7840,5607,14.56,Drum,OVERALL RANGE
11914,Diamond Overall Plasticoat 7801,VANILA CREAM,7845,K7845,5607,14.56,Drum,OVERALL RANGE
11915,Diamond Overall Plasticoat 7801,COCKELSHELL,7846,K7846,5607,14.56,Drum,OVERALL RANGE
11916,Diamond Overall Plasticoat 7801,FRESH BISCUIT,7847,K7847,5607,14.56,Drum,OVERALL RANGE
11917,Diamond Overall Plasticoat 7801,HONEY DEW,7848,K7848,5607,14.56,Drum,OVERALL RANGE
11918,Diamond Overall Plasticoat 7801,SWEET CREAM,7849,K7849,5607,14.56,Drum,OVERALL RANGE
11919,Diamond Overall Plasticoat 7801,BANANA APPLE,7850,K7850,5607,14.56,Drum,OVERALL RANGE
11920,Diamond Overall Plasticoat 7801,TILE RED,7851,K7851,5607,14.56,Drum,OVERALL RANGE
11921,Diamond Overall Plasticoat 7801,ROSE WHITE,7852,K7852,5607,14.56,Drum,OVERALL RANGE
11922,Diamond Overall Plasticoat 7801,CHERRY BLOSOM PINK,7853,K7853,5607,14.56,Drum,OVERALL RANGE
11923,Diamond Overall Plasticoat 7801,PINK PAVILION,7854,K7854,5607,14.56,Drum,OVERALL RANGE
11924,Diamond Overall Plasticoat 7801,FUNKY PINK,7855,K7855,5607,14.56,Drum,OVERALL RANGE
11925,Diamond Overall Plasticoat 7801,PEAKING PINK,7856,K7856,5607,14.56,Drum,OVERALL RANGE
11926,Diamond Overall Plasticoat 7801,LIME TRAF,7857,K7857,5607,14.56,Drum,OVERALL RANGE
11927,Diamond Overall Plasticoat 7801,SPRING LEAF,7858,K7858,5607,14.56,Drum,OVERALL RANGE
11928,Diamond Overall Plasticoat 7801,BLUE GLOW,7859,K7859,5607,14.56,Drum,OVERALL RANGE
11929,Diamond Overall Plasticoat 7801,BLUE VISION,7860,K7860,5607,14.56,Drum,OVERALL RANGE
11930,Diamond Overall Plasticoat 7801,JEWEL BLUE,7861,K7861,5607,14.56,Drum,OVERALL RANGE
11931,Diamond Overall Plasticoat 7801,LAVENDER,7862,K7862,5607,14.56,Drum,OVERALL RANGE
